player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
35902;447;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
35903;447;15;1016;1;0;1;0;46;46;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
35904;447;15;1017;1;0;1;0;76;76;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
35905;447;15;1232;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
35906;447;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
35907;447;15;1013;1;0;1;0;72;72;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
35908;447;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
35909;447;15;1014;1;0;1;0;76;76;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
35910;447;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
35911;447;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
35912;447;15;1138;0;1;0;76;90;14;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
35913;447;15;1537;0;1;0;72;90;18;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
35914;447;15;1011;0;1;0;46;90;44;1;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
35915;447;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
35916;447;15;1019;0;1;0;76;90;14;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
35917;447;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
35918;447;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
35919;447;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
36427;459;15;1005;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
36428;459;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
36429;459;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
36430;459;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
36431;459;15;1011;1;0;1;0;90;90;1;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
36432;459;15;1232;1;0;1;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
36433;459;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
36434;459;15;1019;1;0;1;0;55;55;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
36435;459;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
36436;459;15;1014;1;0;1;0;86;86;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
36437;459;15;1004;1;0;0;0;90;90;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
36438;459;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
36439;459;15;1138;0;1;0;90;90;0;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
36440;459;15;1537;0;1;0;90;90;0;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
36441;459;15;1016;0;1;0;86;90;4;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
36442;459;15;1018;0;1;0;55;90;35;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
36443;459;15;1013;0;1;0;90;90;0;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
36444;459;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
36445;459;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
36446;459;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
36467;459;15;1513;0;0;1;;;0;1;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
36558;462;15;1005;1;0;0;0;90;90;0;0;0;1;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
36559;462;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
36560;462;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
36561;462;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
36562;462;15;1011;1;0;1;0;81;81;2;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
36563;462;15;1232;1;0;1;0;78;78;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
36564;462;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
36565;462;15;1013;1;0;1;0;81;81;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
36566;462;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
36567;462;15;1014;1;0;1;0;89;89;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
36568;462;15;1004;1;0;0;0;90;90;0;0;0;1;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
36569;462;15;1007;0;1;0;89;90;1;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
36570;462;15;1138;0;1;0;78;90;12;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
36571;462;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
36572;462;15;1018;0;1;0;81;90;9;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
36573;462;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
36574;462;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
36575;462;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
36576;462;15;1022;0;1;0;81;90;9;0;0;0;0;0;0;0;29;;2026-08-29 09:22:37;2026-08-29 09:22:37
36577;462;15;1460;0;0;0;;;0;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
37246;478;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
37247;478;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
37248;478;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
37249;478;15;1011;1;0;1;0;83;83;0;0;0;1;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
37250;478;15;1232;1;0;1;0;89;89;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
37251;478;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
37252;478;15;1013;1;0;1;0;76;76;1;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
37253;478;15;1020;1;0;0;0;90;90;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
37254;478;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
37255;478;15;1014;1;0;0;0;90;90;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
37256;478;15;1460;1;0;0;0;90;90;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
37257;478;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
37258;478;15;1138;0;1;0;89;90;1;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
37259;478;15;1537;0;1;0;76;90;14;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
37260;478;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
37261;478;15;1017;0;1;0;83;90;7;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
37262;478;15;1018;0;1;0;83;90;7;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
37263;478;15;1019;0;0;0;;;0;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
37264;478;15;1302;0;0;0;;;0;0;0;0;0;0;0;0;25;;2026-08-29 09:22:37;2026-08-29 09:22:37
37265;478;15;1004;0;0;0;;;0;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
37287;478;15;1047;0;0;1;;;0;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
37288;478;15;1495;0;1;0;76;90;14;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
37289;478;15;1513;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
37678;488;15;1005;1;0;1;0;46;46;0;0;0;0;0;0;0;2;;2026-08-29 09:22:37;2026-08-29 09:22:37
37679;488;15;1006;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:37;2026-08-29 09:22:37
37680;488;15;1009;1;0;0;0;90;90;0;0;0;0;0;0;0;6;;2026-08-29 09:22:37;2026-08-29 09:22:37
37681;488;15;736;1;0;0;0;90;90;0;0;0;0;0;0;0;8;;2026-08-29 09:22:37;2026-08-29 09:22:37
37682;488;15;1011;1;0;0;0;90;90;0;0;0;0;0;0;0;11;;2026-08-29 09:22:37;2026-08-29 09:22:37
37683;488;15;1232;1;0;1;0;46;46;0;0;0;0;0;0;0;18;;2026-08-29 09:22:37;2026-08-29 09:22:37
37684;488;15;1012;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:37;2026-08-29 09:22:37
37685;488;15;1013;1;0;1;0;65;65;0;0;0;0;0;0;0;22;;2026-08-29 09:22:37;2026-08-29 09:22:37
37686;488;15;1511;1;0;0;0;90;90;0;0;0;0;0;0;0;26;;2026-08-29 09:22:37;2026-08-29 09:22:37
37687;488;15;1014;1;0;1;0;73;73;0;0;0;0;0;0;0;30;;2026-08-29 09:22:37;2026-08-29 09:22:37
37688;488;15;1460;1;0;0;0;90;90;0;0;0;0;0;0;0;40;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
37689;488;15;1007;0;0;0;;;0;0;0;0;0;0;0;0;4;;2026-08-29 09:22:37;2026-08-29 09:22:37
37690;488;15;1138;0;1;0;65;90;25;0;0;0;0;0;0;0;9;;2026-08-29 09:22:37;2026-08-29 09:22:37
37691;488;15;1537;0;1;0;46;90;44;0;0;0;0;0;0;0;10;;2026-08-29 09:22:37;2026-08-29 09:22:37
37692;488;15;1016;0;0;0;;;0;0;0;0;0;0;0;0;16;;2026-08-29 09:22:37;2026-08-29 09:22:37
37693;488;15;1017;0;1;0;73;90;17;0;0;0;0;0;0;0;17;;2026-08-29 09:22:37;2026-08-29 09:22:37
37694;488;15;1018;0;0;0;;;0;0;0;0;0;0;0;0;20;;2026-08-29 09:22:37;2026-08-29 09:22:37
37695;488;15;1019;0;1;0;73;90;17;0;0;0;0;0;0;0;21;;2026-08-29 09:22:37;2026-08-29 09:22:37
37696;488;15;1020;0;0;0;;;0;0;0;0;0;0;0;0;23;;2026-08-29 09:22:37;2026-08-29 09:22:37
37697;488;15;1004;0;0;0;;;0;0;0;0;0;0;0;0;41;Torwart;2026-08-29 09:22:37;2026-08-29 09:22:37
37718;488;15;1047;0;1;0;46;90;44;0;0;0;0;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
37719;488;15;1513;0;0;1;;;0;0;0;0;1;0;0;0;;;2026-08-29 09:22:37;2026-08-29 09:22:37
