event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
1893;87;7;89;0;13;500;358;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Leon;Götten;Lukas;Hornetz;TuS Schillingen;opponent
1894;87;6;89;0;13;358;500;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Lukas;Hornetz;Leon;Götten;TuS Schillingen;opponent
11932;96;3;2;0;1;;;yellow;2’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;DJK Pluwig-Gusterath;opponent
11933;96;7;19;0;3;406;169;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;David;Reitz;Malte;Werdermann;FSG Ehrang-Pfalzel;own
11934;96;6;19;0;3;169;406;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Malte;Werdermann;David;Reitz;FSG Ehrang-Pfalzel;own
11935;96;3;26;0;3;;;yellow;Gelbe Karte 26’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
11936;96;1;45;0;3;162;;goal;;;GOAL;Tor;Sem Luca;Schneider;;;FSG Ehrang-Pfalzel;own
11937;96;1;45;0;3;263;;goal;;;GOAL;Tor;Janik;Lerch;;;FSG Ehrang-Pfalzel;own
11938;96;7;46;0;1;421;479;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Jordy;Kinss;Yannik;Carl;DJK Pluwig-Gusterath;opponent
11939;96;6;46;0;1;479;421;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Yannik;Carl;Jordy;Kinss;DJK Pluwig-Gusterath;opponent
11940;96;7;46;0;1;156;;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Philipp;Steiger;;;DJK Pluwig-Gusterath;opponent
11941;96;1;48;0;1;144;;goal;;;GOAL;Tor;Peter;Welter;;;DJK Pluwig-Gusterath;opponent
11942;96;3;49;0;3;;;yellow;Gelbe Karte 49’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
11943;96;3;59;0;3;;;yellow;Gelbe Karte 59’;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
11944;96;7;64;0;3;264;164;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Finn;Konrad;Oliver;Mertes;FSG Ehrang-Pfalzel;own
11945;96;6;64;0;3;164;264;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Oliver;Mertes;Finn;Konrad;FSG Ehrang-Pfalzel;own
11946;96;7;64;0;1;144;422;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Peter;Welter;David;Müller;DJK Pluwig-Gusterath;opponent
11947;96;6;64;0;1;422;144;substitution_in;;;SUBSTITUTION_IN;Einwechslung;David;Müller;Peter;Welter;DJK Pluwig-Gusterath;opponent
